0.2778315,0.27770475,0.7217167,0.27562538,0.52588475,0.62233514,0.2797363,0.72269106,0.6476624,0.7263947
0.17706186,0.26903617,0.64173067,0.2551236,0.3075065,0.52639014,0.22700098,0.83577245,0.6370249,0.81992394
0.3158386,0.27217567,0.79824156,0.19827695,0.65272474,0.5737083,0.4365768,0.7802611,0.7709442,0.734718
0.15661232,0.2636163,0.51402646,0.21191314,0.19571356,0.5831017,0.26518515,0.8517837,0.5711121,0.8360623
0.3342508,0.21351157,0.7945953,0.30527082,0.49972317,0.51522475,0.27361456,0.7791715,0.664918,0.8402176
0.27543148,0.25732628,0.656015,0.25285304,0.2942569,0.47744706,0.2837523,0.7416565,0.6357338,0.7421031
0.22386721,0.23091324,0.6738156,0.24961193,0.51355404,0.54186344,0.2339394,0.7482707,0.6548889,0.75378966
0.27545762,0.22892031,0.73875844,0.23944198,0.5116974,0.5110778,0.33585453,0.7673961,0.6850671,0.7740501
0.2644352,0.26452366,0.75412285,0.26586428,0.5244806,0.5675763,0.26083013,0.7573587,0.75003743,0.75687444
0.33148557,0.28188738,0.77169925,0.3403062,0.5041683,0.5773973,0.3004796,0.708643,0.766873,0.76070863
0.2650621,0.23122835,0.7364188,0.33609518,0.4003473,0.53516996,0.20395054,0.7294115,0.62614316,0.8172235
0.334738,0.2906363,0.81596065,0.3470548,0.60277957,0.49337643,0.30996022,0.78754324,0.778378,0.8222858
0.17899883,0.23410334,0.76640695,0.26860917,0.41349337,0.5866711,0.24565846,0.85364544,0.7222858,0.8675554
0.2839371,0.2116706,0.7614154,0.2976635,0.5004683,0.61274004,0.22311501,0.7149713,0.6481238,0.79904443
0.1757988,0.3306334,0.58396083,0.23615971,0.28446922,0.5183232,0.2434481,0.79395294,0.652565,0.7276291
0.28537285,0.28509378,0.79011697,0.20607133,0.5407702,0.6031507,0.37129346,0.78860617,0.8330906,0.7062328
0.2746885,0.25483662,0.7350497,0.24347526,0.50078917,0.5524735,0.31182575,0.769729,0.70510644,0.78268254
0.30713734,0.2464398,0.7611391,0.19741452,0.545683,0.47754562,0.37032273,0.7109534,0.78622484,0.6436153
0.29522467,0.3233613,0.7347533,0.31119558,0.5131673,0.50820684,0.2817961,0.7710156,0.6879303,0.7810842
0.21846947,0.27074298,0.6659523,0.22288334,0.42270938,0.596517,0.32943255,0.79760176,0.7014648,0.7585807
0.24302097,0.2728048,0.75066584,0.23975801,0.45859814,0.5710485,0.29407436,0.7470823,0.78925836,0.7069882
0.27739438,0.26706147,0.7337451,0.23286603,0.54909563,0.58963406,0.35463098,0.75030977,0.70523864,0.7155612
0.2879161,0.2148427,0.8115173,0.26357806,0.48858094,0.52414805,0.29579642,0.735727,0.7012836,0.78419685
0.3045246,0.18805835,0.81241524,0.27288982,0.4723602,0.5549738,0.26054895,0.731668,0.72298515,0.802871
0.26208436,0.2047203,0.74495566,0.23314933,0.5158348,0.39426348,0.26943067,0.758152,0.6888317,0.77975076
0.3318027,0.25614795,0.76894015,0.28048265,0.47863498,0.48241213,0.3028408,0.7660682,0.6697795,0.80279243
0.31354704,0.20958441,0.7910173,0.31355762,0.5260785,0.576062,0.21012692,0.6942852,0.6835852,0.7875811
0.23987277,0.29385236,0.747292,0.19206806,0.5623509,0.58424664,0.36664152,0.870044,0.8158857,0.7864892
0.22348258,0.2861865,0.6862554,0.2749332,0.37336043,0.51197135,0.2758185,0.7276078,0.7072668,0.73902285
0.27100158,0.290833,0.78610575,0.23487118,0.5516578,0.5495311,0.3155959,0.75617105,0.8102541,0.7107815
0.29948497,0.31001666,0.7703051,0.29802835,0.52674,0.48288074,0.36494797,0.86111397,0.70798194,0.8644242
0.25192803,0.23196559,0.7368438,0.27010477,0.4068307,0.55787975,0.20214221,0.7298506,0.66019875,0.77129483
0.31228498,0.19198878,0.6873755,0.21591423,0.51886547,0.41780454,0.31722298,0.6116577,0.6552014,0.63005674
0.24027765,0.29330996,0.7461977,0.18051407,0.56986827,0.6268153,0.4378453,0.87540394,0.81406736,0.80472326
0.13038309,0.27908623,0.5667023,0.2521757,0.23701192,0.53655195,0.1720109,0.81253695,0.5558872,0.7963805
0.2206167,0.25756463,0.7480154,0.23061317,0.57801926,0.56224906,0.32975343,0.8386992,0.7648515,0.80336565
0.2815837,0.2081702,0.7794696,0.23345298,0.52354985,0.5812762,0.2968912,0.7385157,0.6950965,0.7632019
0.16008176,0.24712323,0.6185375,0.21776493,0.30972695,0.55427456,0.20270722,0.82632864,0.61010504,0.8202098
0.1434218,0.24257864,0.60298187,0.21453284,0.3225743,0.5025371,0.20726776,0.8040905,0.59211844,0.7883863
0.26050556,0.23180659,0.7179261,0.28211847,0.46336615,0.5228767,0.2561484,0.72049034,0.63924176,0.77626896
0.2610286,0.24874826,0.7933501,0.25501686,0.5811289,0.55096406,0.26894042,0.8184009,0.73516446,0.8226317
0.25919327,0.2501419,0.73123246,0.21421632,0.48231617,0.5205364,0.35702753,0.7959013,0.7109647,0.7727587
0.24120644,0.24726105,0.76926,0.24124965,0.47011846,0.48594937,0.32077277,0.8593864,0.7352879,0.8571321
0.3682612,0.22504622,0.8347906,0.2974667,0.6455228,0.5679095,0.3427025,0.756435,0.72699136,0.7989629
0.25950012,0.26062915,0.7963356,0.28585923,0.5968696,0.63395184,0.26269948,0.8108332,0.75603676,0.8276859
0.18972377,0.19867355,0.75495076,0.29642162,0.4136258,0.5959298,0.15944631,0.7577623,0.6517294,0.8426646
0.3029076,0.22550584,0.7353733,0.25454485,0.37898523,0.5689601,0.32141885,0.7164195,0.8057643,0.7353756
0.24862446,0.3669477,0.6970545,0.2247387,0.41910332,0.5314089,0.43774948,0.8537331,0.77438956,0.76768035
0.20697288,0.20647527,0.7150967,0.26680914,0.4216722,0.6135107,0.21589082,0.7432864,0.65176606,0.7921797
0.24458694,0.27218866,0.7790771,0.26624975,0.5345993,0.59887576,0.27320758,0.8441449,0.7315939,0.8466092
0.26766357,0.26470137,0.7571722,0.27095908,0.48179427,0.51062,0.29369056,0.7460554,0.703866,0.7519266
0.26684734,0.16227768,0.7905184,0.27951333,0.44150534,0.57237774,0.15017803,0.61201686,0.6803091,0.73900044
0.27711433,0.19467402,0.8003644,0.28727093,0.5603689,0.4943954,0.22275516,0.7361712,0.718353,0.7998225
0.14016803,0.34373593,0.61154735,0.22860488,0.40490025,0.5095181,0.28804103,0.8579028,0.6627841,0.77093893
0.27269182,0.29191306,0.7098905,0.21909238,0.5185473,0.5124004,0.34126234,0.69198036,0.77240586,0.62226546
0.29399535,0.104365475,0.8561845,0.2370049,0.56878734,0.4205984,0.24774852,0.7537944,0.6835182,0.85147727
0.22153783,0.31668445,0.72960037,0.24350822,0.4128261,0.5427106,0.31845835,0.84718686,0.7542515,0.78810966
0.20694067,0.31151065,0.73035806,0.22299951,0.42486683,0.5236309,0.30179888,0.8077136,0.7582189,0.7522299
0.18620084,0.25190476,0.67301965,0.19412197,0.3763524,0.52479094,0.27658704,0.75415796,0.71318215,0.7180801
0.37697202,0.2698454,0.83182055,0.24336927,0.71176994,0.52549165,0.46267694,0.80540967,0.81186914,0.78799325
0.2528192,0.28752962,0.75476396,0.26671118,0.5332331,0.6091005,0.29227155,0.7319241,0.73001224,0.7076971
0.27206022,0.25122643,0.73203176,0.22907533,0.47652027,0.5068916,0.33270523,0.747127,0.7276185,0.740306
0.26697892,0.27474746,0.74921733,0.24671425,0.4728161,0.56374747,0.29595506,0.75221676,0.7722371,0.7347734
0.30109754,0.23886687,0.7560413,0.2429169,0.5671086,0.49590856,0.2953065,0.7381544,0.65384775,0.77704144
0.2752371,0.21442717,0.7769791,0.23323767,0.4738688,0.5177027,0.24913515,0.7060674,0.77521306,0.72309524
0.18952712,0.25920665,0.7119787,0.24443133,0.41454878,0.5364478,0.20242496,0.7351724,0.6890606,0.7346807
0.27451774,0.22168209,0.69844425,0.26276562,0.47450167,0.56200916,0.27722186,0.76202,0.61237353,0.78947353
0.25605717,0.27879712,0.77918595,0.24995908,0.48016518,0.5495803,0.35249683,0.8899749,0.75547475,0.8745645
0.20322931,0.24297582,0.75965315,0.27957588,0.47198123,0.48853576,0.24192774,0.848972,0.6530499,0.8688665
0.2832451,0.25587147,0.77686,0.29001465,0.6001392,0.49369732,0.33724403,0.8371467,0.66721356,0.8526133
0.3445571,0.26548415,0.821952,0.3214953,0.6070197,0.5366003,0.36616257,0.85585755,0.7548271,0.8811823
0.2609592,0.23953976,0.7215855,0.25106847,0.4447306,0.52105343,0.27839506,0.7445801,0.7242063,0.7470185
0.25179252,0.28819957,0.7715625,0.29430607,0.55962735,0.4859314,0.28189963,0.7717236,0.78086567,0.7717748
0.24237254,0.29109487,0.768322,0.26494017,0.55685747,0.5458998,0.2867227,0.7942563,0.7607384,0.7746124
0.22423445,0.24794549,0.7191552,0.26810145,0.44498685,0.47955614,0.2557978,0.79914576,0.625813,0.8116605
0.2607135,0.19565135,0.8317376,0.2555195,0.56118584,0.587367,0.23646417,0.7804014,0.727842,0.8271697
0.3021623,0.28909078,0.7324425,0.26550713,0.46397626,0.5894847,0.3511863,0.7592419,0.75454456,0.7520115
0.33835062,0.24241643,0.7969424,0.24152063,0.5432338,0.4179458,0.3640603,0.65900296,0.74222934,0.68270594
0.25146353,0.27461347,0.7125059,0.25411648,0.46153885,0.57725435,0.34595427,0.78323215,0.7529278,0.76425683
0.42418644,0.21061352,0.833093,0.36836335,0.6720322,0.5412137,0.32227805,0.6499009,0.6603139,0.7863755
0.50259775,0.23935778,0.79043335,0.27977827,0.818819,0.57070595,0.4763733,0.78867435,0.6801705,0.8245793
0.28111616,0.26753515,0.7149336,0.18913627,0.57207215,0.53913486,0.32668093,0.7527094,0.7999106,0.66142386
0.25407025,0.2482239,0.72768044,0.26820496,0.36495432,0.49815163,0.2753657,0.7568099,0.6921572,0.7968043
0.23446323,0.33025947,0.7619094,0.25179374,0.5664509,0.54714423,0.37362996,0.87862664,0.8003847,0.82644176
0.3316007,0.22342274,0.75557286,0.24867485,0.6284608,0.46894866,0.3989862,0.77374816,0.7508316,0.786905
0.20592132,0.28213227,0.7052404,0.24704292,0.3849663,0.47992384,0.2710553,0.8356876,0.6442162,0.8174441
0.29684186,0.27455416,0.8072581,0.31781098,0.5451775,0.48773292,0.32599518,0.86475736,0.7009269,0.88969713
0.26273602,0.26777917,0.6653435,0.27403882,0.28342524,0.48569626,0.24119024,0.7601623,0.5624431,0.78240323
0.2750439,0.24073634,0.7526422,0.23750207,0.5041494,0.48613304,0.3014456,0.7563146,0.707376,0.7580781
0.28165632,0.25405052,0.77024406,0.29168165,0.49169338,0.60424435,0.2929179,0.83867466,0.67322296,0.8601218
0.30764532,0.250546,0.75288117,0.25999686,0.5198603,0.5774907,0.32246783,0.7110963,0.6726972,0.73137623
0.32657757,0.26868534,0.8244905,0.2389479,0.62638444,0.526945,0.3448992,0.82256335,0.79958963,0.7976363
0.26914772,0.24733771,0.7051322,0.24959615,0.48458984,0.5484828,0.3351282,0.7730489,0.6442871,0.76440626
0.24284588,0.34090564,0.7208952,0.2713615,0.4259325,0.5056632,0.2861483,0.7948922,0.8006012,0.7366975
0.4668015,0.28325802,0.86257863,0.31144404,0.79253685,0.5607868,0.43377757,0.8005472,0.78463745,0.81589085
0.257918,0.25870702,0.7693446,0.19841857,0.59812725,0.55955505,0.37837797,0.8632271,0.81393105,0.80711395
0.31836748,0.27215803,0.8222795,0.25026006,0.6712373,0.51348305,0.39137173,0.8057881,0.814868,0.7716247
0.46003827,0.2274707,0.8489117,0.2633755,0.78192276,0.5283372,0.42698312,0.80872154,0.80030453,0.8187451
0.2926204,0.2272271,0.75247675,0.2482781,0.54321986,0.5807177,0.33071023,0.81470215,0.6826381,0.82109016
0.32137123,0.22649965,0.79533994,0.23489383,0.527588,0.49368575,0.33477917,0.762227,0.7186622,0.7807775
0.21957575,0.23076332,0.74261546,0.2780546,0.35626435,0.5327104,0.22636597,0.76196915,0.6894238,0.8039658
0.20459072,0.15354331,0.6863514,0.099924445,0.4933492,0.418176,0.28650108,0.60803694,0.7509101,0.5567562
0.33167934,0.29120922,0.79755694,0.2776005,0.60388,0.5047461,0.38231823,0.80701375,0.77754164,0.804406
0.19804643,0.29674178,0.7422873,0.21652065,0.51524955,0.5748904,0.27436182,0.8283636,0.824362,0.7567704
0.26299635,0.23815228,0.7262613,0.25685823,0.58963877,0.4571609,0.30111483,0.71967727,0.71806335,0.7262363
0.28736496,0.22694194,0.76335984,0.26105908,0.6087941,0.41906238,0.29852438,0.7663544,0.7351854,0.7815614
0.16883108,0.33220956,0.6748247,0.20865722,0.42933357,0.5325164,0.32191715,0.8677162,0.741682,0.7940538
0.30271173,0.25848868,0.7672034,0.27834183,0.55829257,0.6152762,0.2954806,0.7342492,0.7352988,0.75700754
0.27512032,0.26487297,0.7690954,0.30925038,0.5153841,0.45627335,0.28804806,0.83058167,0.7127536,0.8502695
0.21784584,0.23583944,0.75605464,0.28499877,0.40345827,0.62634474,0.21296315,0.77142197,0.6775108,0.8180529
0.30283585,0.30750352,0.76082534,0.25411052,0.5399191,0.55799913,0.39394754,0.8335476,0.72760046,0.80180407
0.29846033,0.24979092,0.765551,0.22320864,0.5187191,0.5130786,0.33585462,0.73296714,0.7890628,0.6956455
0.3873159,0.23389547,0.7915162,0.28230956,0.7112399,0.56907815,0.36544213,0.744645,0.6947158,0.7746382
0.3493063,0.24418999,0.86080563,0.25245836,0.64915305,0.53705484,0.38035044,0.8084018,0.82366747,0.8107206
0.29784614,0.26877192,0.8070631,0.21178828,0.5739945,0.55739963,0.35323855,0.8367011,0.8054011,0.8015221
0.28830388,0.2655021,0.7764003,0.21973884,0.64171076,0.58736587,0.32273525,0.7781383,0.745385,0.7293856
0.20597045,0.2385868,0.79425955,0.22709683,0.5269247,0.65329057,0.27917653,0.8366136,0.7278332,0.82930267
0.310875,0.2478821,0.769505,0.28239766,0.63302046,0.546819,0.38657555,0.7904204,0.72706145,0.8132443
0.24565735,0.30970743,0.7253804,0.17023115,0.615471,0.57580703,0.42664355,0.82888716,0.80679876,0.7189762
0.24745774,0.30965242,0.73421943,0.25407287,0.54432577,0.53026557,0.35880074,0.8364309,0.743354,0.79197544
0.25616354,0.31486797,0.72494435,0.23400871,0.5252781,0.5561055,0.36746684,0.8117615,0.7851366,0.7318241
0.22396155,0.259191,0.81267786,0.23598681,0.5358353,0.6339087,0.26739573,0.8347308,0.7679897,0.8160516
0.2160936,0.2519815,0.76684606,0.21770436,0.57310927,0.51201427,0.27629364,0.77747494,0.79009515,0.7520066
0.30769542,0.27907813,0.7947199,0.26450112,0.58677703,0.48835057,0.2835997,0.7121321,0.83168644,0.69327646
0.23525913,0.29007965,0.74523383,0.2897064,0.4408904,0.50613886,0.24613436,0.83053505,0.705411,0.83905226
0.28118873,0.27447236,0.7491212,0.2081933,0.47552314,0.573678,0.36185282,0.7791378,0.83617,0.71300507
0.27451056,0.3009305,0.748657,0.26472566,0.59423834,0.49543113,0.40616354,0.8312061,0.77438104,0.8037022
0.26561984,0.20599318,0.74677306,0.23777562,0.49910936,0.5770127,0.24543992,0.62702197,0.75851905,0.65888286
0.20482667,0.263196,0.71570724,0.2415504,0.48966992,0.5328105,0.28756988,0.8330051,0.6950312,0.8182508
0.3552199,0.22072592,0.8551341,0.3163379,0.5938744,0.60393625,0.2822286,0.77662444,0.7417567,0.8499351
0.24746181,0.2548589,0.76703244,0.23164627,0.44889924,0.5526368,0.32113326,0.77407485,0.7712996,0.7432133
0.30006823,0.21042283,0.7713334,0.29226,0.4026814,0.53042984,0.22923559,0.70455724,0.7309834,0.7817806
0.26384792,0.25597632,0.72383225,0.2413328,0.4732863,0.5256091,0.28630587,0.6884965,0.7353171,0.66260344
0.3092153,0.23821521,0.8129813,0.29132813,0.5747866,0.53639096,0.32867786,0.8721157,0.71253645,0.8933236
0.2843826,0.25068098,0.7714565,0.25387463,0.4444193,0.48378977,0.28783652,0.7204022,0.7449634,0.73295146
0.18298419,0.28233218,0.6434617,0.2602841,0.30725056,0.6054521,0.3068158,0.7635951,0.662991,0.75373304
0.2668428,0.22193381,0.7649304,0.29060316,0.44746765,0.5029492,0.2259752,0.81639296,0.613941,0.8603453
0.23615292,0.2549428,0.76201034,0.2012795,0.5031595,0.5126806,0.32836947,0.8164734,0.7519034,0.77594215
0.24421094,0.2400573,0.78024733,0.27195522,0.42967775,0.6359911,0.24243592,0.80789566,0.7541647,0.8337072
0.27351132,0.23585597,0.7224322,0.23067951,0.48250797,0.46537402,0.29240042,0.68328863,0.7397474,0.6704453
0.2848046,0.30582288,0.70020694,0.32737726,0.5508937,0.5401082,0.3588498,0.78641444,0.6937043,0.7831492
0.2402636,0.27481365,0.68942225,0.1848866,0.54363954,0.54602814,0.30547544,0.78811437,0.74890417,0.7122324
0.19504808,0.27017784,0.64708537,0.26210934,0.3734394,0.5454593,0.24741201,0.7227773,0.66351616,0.72491175
0.23628834,0.26417223,0.7082962,0.24639139,0.41558376,0.61251384,0.29067546,0.77852625,0.7106511,0.7566322
0.16949706,0.20435359,0.7058028,0.1875184,0.3875179,0.5615917,0.2332767,0.78085154,0.69496083,0.7897518
0.22815584,0.30600134,0.6729656,0.18527856,0.56817424,0.5419424,0.39647818,0.78189397,0.77027774,0.66559297
0.18347657,0.32757384,0.60025615,0.22385837,0.2686526,0.5211982,0.29040945,0.84902406,0.6332762,0.7881225
0.3654055,0.33168736,0.8185263,0.30090874,0.63493246,0.49749324,0.41305014,0.8032449,0.83987963,0.76133
0.29350588,0.30055565,0.7327088,0.25390238,0.46422568,0.52761704,0.38277912,0.8533908,0.68077034,0.83156776
0.12846556,0.29830632,0.60236293,0.22152066,0.2909433,0.56403345,0.22033694,0.83618325,0.62397516,0.7861351
0.26103124,0.25694597,0.6939244,0.18211728,0.50983965,0.47205505,0.4038279,0.74183655,0.777551,0.65771705
0.2652909,0.24910437,0.7633496,0.20824824,0.52306086,0.5311573,0.324545,0.7110116,0.7956215,0.6780539
0.24212359,0.27152196,0.7856925,0.28684878,0.51044345,0.6339185,0.23662414,0.80663085,0.7504757,0.83647805
0.24484436,0.25936416,0.7911388,0.2422438,0.5680358,0.5574292,0.20257401,0.68298703,0.7702677,0.6782447
0.32104683,0.23688285,0.84624076,0.3296963,0.612309,0.5944504,0.2619098,0.8323326,0.7253849,0.8769764
0.2516087,0.26153418,0.73543495,0.21913889,0.5405444,0.52105474,0.29738134,0.8184632,0.72719496,0.7876819
0.26375186,0.27660298,0.7531893,0.23186126,0.5276211,0.56607735,0.34281072,0.8550235,0.7470108,0.8153484
0.28904158,0.2554273,0.7604228,0.26421356,0.516134,0.5734823,0.34225583,0.7647022,0.7350009,0.7698788
0.29411468,0.3102635,0.7059597,0.25380397,0.42827097,0.5299731,0.38226914,0.74488926,0.7085445,0.7109064
0.32613212,0.22793025,0.7667307,0.2592671,0.63590443,0.5299406,0.3214108,0.8011777,0.6848997,0.809795
0.22755304,0.27539495,0.71440595,0.26066172,0.47749606,0.46770498,0.24069452,0.7629932,0.71092695,0.75689286
0.3448574,0.23547675,0.8283342,0.22354929,0.65488535,0.57632965,0.33546826,0.7391992,0.7732988,0.73933876
0.32685623,0.2024908,0.8255261,0.26893178,0.58177346,0.5192365,0.27292204,0.7114955,0.76325583,0.7683542
0.2433058,0.35162193,0.6707251,0.16277422,0.55608606,0.52662826,0.4781308,0.7839225,0.8028931,0.624473
0.22864129,0.27788895,0.76387656,0.2562663,0.5180366,0.58567846,0.24935223,0.8006158,0.77949804,0.7824586
0.29092136,0.28195244,0.74014974,0.27886918,0.4837317,0.52870476,0.34787068,0.73889154,0.75972223,0.7309507
0.18739294,0.24224107,0.6529669,0.28963897,0.33407897,0.54324454,0.18381493,0.7983696,0.5377641,0.8312316
0.27028614,0.2970785,0.76336145,0.24125978,0.5385221,0.6167625,0.34079203,0.737779,0.8199983,0.6713434
0.29245862,0.24467494,0.72631145,0.28876895,0.52602696,0.53159636,0.278618,0.7011842,0.6471023,0.7641543
0.25013006,0.276336,0.65213144,0.2588309,0.35601962,0.5022652,0.307976,0.80573815,0.6192575,0.77971584
0.30164152,0.2652709,0.79116005,0.24313036,0.52335674,0.49172077,0.33663914,0.772195,0.7819222,0.74777776
0.19787087,0.29925236,0.7562573,0.27345765,0.4830072,0.549757,0.2562062,0.85379404,0.73702437,0.84246033
0.27245584,0.2834106,0.6415462,0.31165594,0.4404693,0.49212444,0.22576219,0.73599684,0.6147609,0.7557282
0.247867,0.28054726,0.7245423,0.2565831,0.467544,0.5783129,0.28370658,0.70337474,0.7606702,0.6682319
0.27747625,0.23215649,0.7436768,0.26469514,0.57541627,0.5505756,0.22130066,0.7222533,0.6510151,0.758701
0.260011,0.29098487,0.78863126,0.19576548,0.54332733,0.60961205,0.35431555,0.7695982,0.8516069,0.67383355
0.3859727,0.27274328,0.8491396,0.21211523,0.73513424,0.54386175,0.3679388,0.712505,0.87587744,0.6467952
0.24710114,0.27321577,0.8108715,0.2600145,0.5789657,0.5274172,0.2317336,0.80548733,0.82581496,0.7864187
0.14902277,0.3159554,0.6506281,0.20509394,0.37969077,0.55997497,0.31229797,0.8354277,0.7299035,0.75166637
0.25988308,0.24786094,0.6892058,0.32099062,0.39026314,0.5250666,0.22129007,0.69002706,0.5917928,0.7612232
0.20158707,0.26737556,0.70951915,0.22308691,0.5331852,0.48589033,0.2814902,0.7748385,0.7383712,0.7218638
0.22576103,0.26136166,0.7480913,0.21039177,0.5358311,0.54255533,0.27105156,0.7671987,0.7762831,0.7146929
0.26694953,0.25198185,0.7791824,0.3068862,0.5027271,0.4883477,0.21792369,0.7657053,0.6831697,0.82702947
0.24964733,0.22303289,0.69143593,0.24507973,0.4106192,0.6076576,0.2889519,0.7102031,0.7271195,0.72213966
0.23459755,0.25395253,0.7265889,0.14384404,0.51892495,0.5319375,0.3041672,0.7720675,0.800189,0.6889742
0.20427182,0.34010023,0.6062694,0.2610306,0.30935565,0.51812905,0.27958742,0.81644005,0.6096714,0.7532868
0.35135344,0.28319606,0.811978,0.31737304,0.60332996,0.4875757,0.35404113,0.7470786,0.7516481,0.77953935
0.3615966,0.24428034,0.798737,0.2113887,0.5058141,0.51174617,0.42933553,0.79767764,0.77489084,0.78787386
0.29729772,0.23367739,0.782827,0.2240312,0.59621596,0.5280708,0.3250547,0.7660993,0.7804505,0.75052005
0.24957334,0.24566677,0.7661546,0.25463143,0.5885098,0.55209816,0.27244383,0.84162617,0.6902488,0.8511356
0.26958296,0.23386627,0.761853,0.21288706,0.50786173,0.5650214,0.34852272,0.77279514,0.74933666,0.74944216
0.22083798,0.20071904,0.70403385,0.24410856,0.36960262,0.5074406,0.20921814,0.65668815,0.6473935,0.7195301
0.25876492,0.25533706,0.7849205,0.29471132,0.56844085,0.57696486,0.278108,0.8394175,0.6840436,0.8590424
0.30614328,0.2698935,0.7897923,0.25410467,0.5794388,0.5341579,0.39038667,0.81191945,0.7719256,0.79862493
0.27244383,0.25201684,0.748366,0.26871127,0.449928,0.52514815,0.30255184,0.7671945,0.70172083,0.78469574
0.28409132,0.26071316,0.7583695,0.25063047,0.49400288,0.5135186,0.28450835,0.69775146,0.7714772,0.70247406
0.16012271,0.30211338,0.6161246,0.25962585,0.29157805,0.58074456,0.20947514,0.82945746,0.64665765,0.8017581
0.23521852,0.29539177,0.7542974,0.25560844,0.5461019,0.54911476,0.31941476,0.84368384,0.76621926,0.80291945
0.2907828,0.22257183,0.75582576,0.24952249,0.6402729,0.42267054,0.32141677,0.7220604,0.7562862,0.71022326
0.24040122,0.2686757,0.7801596,0.25721917,0.52865905,0.57857233,0.26109016,0.7745588,0.7920398,0.7628279
0.22234608,0.21032183,0.80584246,0.27050674,0.4751865,0.53136986,0.20557559,0.8466272,0.6850889,0.8778378
0.2644715,0.25351852,0.7718717,0.29511937,0.4847895,0.54732174,0.24153855,0.847407,0.6648311,0.87872696
0.24581447,0.32770765,0.6563184,0.274136,0.25411412,0.50119966,0.24824646,0.8437957,0.608842,0.8248487
0.30025455,0.31398714,0.7246098,0.18594562,0.53654265,0.49789077,0.43406162,0.7726308,0.83525926,0.6428199
0.2593389,0.24143346,0.7799668,0.23637034,0.53137386,0.55865294,0.2190249,0.7399867,0.77124965,0.7174114
0.24763171,0.24078172,0.69234574,0.26255685,0.39670023,0.5008376,0.2538452,0.79032815,0.6307707,0.8164548
0.2628905,0.2263651,0.7744283,0.27989462,0.4364866,0.62992287,0.27813172,0.7328598,0.7389465,0.80088335
