-0.53188,-0.0055041,-0.21414,0.042744,-0.52908,-0.25904,-0.48964,-0.50789,-0.21362,-0.46741,2.0165,-5.2385,-47.32
-0.45068,-0.30518,-0.14414,-0.24887,-0.29498,-0.63695,-0.18694,-0.72362,0.079979,-0.6759,29.601,17.031,-51.315
0.19358,-0.16144,0.48008,0.1282,0.60652,-0.2546,0.43803,-0.54333,0.68749,-0.2929,28.827,24.884,33.951
-0.15833,0.18343,0.3041,0.10534,0.059283,-0.06188,-0.19524,-0.30171,0.20619,-0.37088,-8.5998,-17.654,5.3227
-0.54288,0.089248,-0.25331,0.41008,-0.55757,0.19634,-0.48991,-0.16849,-0.23832,0.10937,6.2062,-56.041,-46.77
0.43278,0.24769,0.53701,-0.16097,0.63294,-0.070872,0.32948,-0.027156,0.41969,-0.38277,-24.575,-58.24,55.795
-0.23232,-0.17222,0.17385,-0.38488,-0.1929,-0.59935,-0.46159,-0.54549,-0.10955,-0.7312,-36.123,29.667,15.662
-0.3377,0.33063,0.04448,0.18085,-0.36208,0.13987,-0.57018,-0.087231,-0.23899,-0.21846,-32.799,-18.081,-31.303
-0.40653,0.070123,-0.066699,-0.2283,-0.49169,-0.32607,-0.64351,-0.33489,-0.3491,-0.59515,-34.552,24.183,-17.501
0.15759,0.31656,0.49135,0.25137,0.55007,0.17469,0.33786,-0.10348,0.62817,-0.16126,20.431,-29.434,51.989
-0.35563,0.18687,0.076801,0.37172,-0.12723,0.186,-0.18512,-0.17758,0.19085,-0.01809,19.927,-37.625,-4.407
-0.027899,0.45957,0.40695,0.34472,0.29803,0.41908,0.058798,0.16713,0.43662,0.066576,10.637,-55.426,30.403
0.19164,0.29369,0.45529,0.32671,0.61404,0.21863,0.48133,-0.106,0.71108,-0.078453,33.815,-17.823,59.724
-0.37052,0.10751,0.078692,0.17998,-0.19779,-0.066212,-0.30702,-0.36946,0.08321,-0.30787,3.4351,-18.084,-15.979
0.15477,-0.20023,0.48349,-0.23596,0.35139,-0.57097,-0.0042498,-0.66054,0.28074,-0.69285,-21.938,14.07,47.481
-0.10604,0.46494,0.34737,0.33776,0.12525,0.42104,-0.14856,0.17684,0.24502,0.065598,-15.535,-55.385,0.61945
0.02301,-0.26873,0.4422,-0.19105,0.30835,-0.58288,0.016736,-0.70938,0.3807,-0.64316,-4.9268,28.177,29.23
-0.2139,-0.29054,0.25554,-0.30867,0.0011246,-0.66177,-0.22061,-0.70251,0.18699,-0.71941,-5.9505,35.732,5.4685
-0.51527,0.17814,-0.19208,0.26372,-0.5714,0.062864,-0.59687,-0.26535,-0.31647,-0.19229,-13.306,-24.57,-51.243
-0.5453,-0.096951,-0.29078,-0.072828,-0.55685,-0.40465,-0.44353,-0.59608,-0.22224,-0.57654,9.3188,3.3091,-57.206
0.17737,0.26624,0.52076,0.07818,0.47582,0.0066507,0.16418,-0.17865,0.4623,-0.3432,-5.255,-31.788,40.3
-0.14734,-0.20796,0.24619,0.050735,0.21961,-0.35259,0.15343,-0.60858,0.49598,-0.38508,32.754,10.507,-0.47501
0.16234,0.27627,0.48792,-0.012866,0.36233,-0.019251,0.0071575,-0.12087,0.28942,-0.37305,-25.672,-35.116,27.242
-0.032195,0.29783,0.38804,0.10009,0.16461,0.054781,-0.15398,-0.13078,0.21058,-0.30368,-20.442,-29.822,10.642
0.31375,0.071983,0.47228,-0.25866,0.40652,-0.32611,0.048139,-0.29983,0.18504,-0.58797,-38.729,-29.173,45.424
-0.25736,0.15355,0.1695,0.34311,0.047849,0.13107,-0.020185,-0.22898,0.35113,-0.065455,27.232,-28.573,8.055
-0.0029612,-0.17452,0.36831,-0.31915,0.11187,-0.58733,-0.23503,-0.60088,0.086692,-0.72766,-32.113,15.411,33.797
-0.24329,0.12046,0.19747,0.28054,0.059542,0.040258,-0.037631,-0.30402,0.34566,-0.16622,21.469,-22.639,5.5017
-0.33161,-0.18788,0.12227,-0.14728,-0.11149,-0.511,-0.21971,-0.66335,0.17471,-0.62943,9.141,17.595,-15.154
0.21825,0.42142,0.53615,0.14974,0.54942,0.24572,0.26148,0.10375,0.53763,-0.13305,3.6228,-54.212,50.414
-0.20228,-0.13885,0.20801,0.092115,0.1379,-0.28693,0.073801,-0.56643,0.43084,-0.36709,28.772,2.4609,-1.3494
0.22851,0.098376,0.53428,0.10164,0.58692,-0.13743,0.32641,-0.39999,0.59219,-0.39856,8.4866,-7.5367,49.969
-0.54567,-0.12302,-0.43058,0.2848,-0.66458,-0.027184,-0.46953,-0.33886,-0.36938,0.014643,15.229,-59.75,-62.401
-0.38397,-0.20467,-0.043709,0.04689,-0.15662,-0.35569,-0.084615,-0.61076,0.21168,-0.39347,32.708,-6.1632,-26.285
-0.31089,-0.045338,0.13224,-0.19799,-0.21788,-0.43478,-0.42782,-0.5209,-0.043377,-0.65478,-18.032,16.422,-5.694
-0.48747,0.20199,-0.21051,0.019984,-0.62753,-0.09417,-0.68495,-0.26512,-0.44502,-0.42447,-25.772,8.3283,-45.761
-0.088234,-0.38581,0.36163,-0.25519,0.22808,-0.67039,0.010455,-0.74575,0.40135,-0.63334,9.8299,42.406,8.6698
-0.10078,0.10126,0.35556,0.062696,0.16366,-0.16348,-0.092034,-0.40131,0.30423,-0.43621,-3.0173,-10.325,13.6
-0.50605,0.16102,-0.18976,0.099165,-0.58444,-0.08654,-0.62614,-0.3299,-0.35184,-0.38499,-16.542,-4.212,-47.061
-0.036127,-0.28433,0.38883,-0.29631,0.17041,-0.65238,-0.14317,-0.70273,0.22552,-0.71431,-18.503,30.038,30.255
0.16923,0.31006,0.50672,0.21208,0.54528,0.13824,0.30694,-0.11937,0.60037,-0.20566,14.837,-30.878,50.249
-0.014538,0.068171,0.35642,0.2667,0.38836,-0.0053419,0.27371,-0.34929,0.59662,-0.17808,30.973,-7.0506,26.831
-0.40703,0.2905,-0.066392,0.14133,-0.49108,0.069844,-0.64262,-0.15001,-0.3475,-0.28078,-31.389,-8.7656,-38.514
-0.37541,-0.14369,0.032611,0.017014,-0.1489,-0.36075,-0.16413,-0.60698,0.19075,-0.46874,20.719,-0.16856,-21.395
0.1229,-0.1054,0.48214,0.063703,0.50497,-0.3001,0.28153,-0.5686,0.5939,-0.42306,15.383,13.784,33.826
-0.52226,0.19784,-0.22316,0.37664,-0.60783,0.19897,-0.62223,-0.16442,-0.36281,-0.010187,-18.11,-38.928,-60.947
-0.12177,0.0063574,0.29837,0.18932,0.24003,-0.12102,0.11865,-0.44038,0.48414,-0.28277,24.306,-6.1298,13.35
-0.4422,0.2959,-0.058209,0.34258,-0.45139,0.23626,-0.5689,-0.094261,-0.23583,-0.054829,-21.64,-33.592,-43.834
-0.50367,-0.22991,-0.42347,0.15966,-0.56013,-0.21677,-0.30815,-0.48808,-0.23797,-0.15054,33.313,-47.315,-53.371
-0.47999,0.24199,-0.092192,0.45756,-0.42324,0.3361,-0.46493,-0.032942,-0.12816,0.15346,-2.8971,-54.973,-36.939
-0.012598,0.17282,0.34953,-0.10927,0.078239,-0.17832,-0.26897,-0.25113,0.044747,-0.49727,-35.242,-14.406,13.178
-0.47337,-0.21171,-0.11515,-0.19265,-0.34688,-0.55365,-0.30483,-0.67668,0.006685,-0.66144,16.82,16.622,-42.284
-0.33242,0.43177,0.11137,0.47537,-0.2379,0.52311,-0.43078,0.20777,-0.045712,0.24499,-30.23,-58.839,-39.861
-0.45114,0.093493,-0.048384,0.050497,-0.40891,-0.17838,-0.50184,-0.41047,-0.15226,-0.44922,-9.2633,-4.0305,-30.822
0.3312,0.15671,0.54156,-0.11391,0.54712,-0.1989,0.20936,-0.27623,0.39168,-0.51243,-18.514,-31.276,52.697
-0.52772,0.12913,-0.28099,-0.071057,-0.67101,-0.2138,-0.66406,-0.34303,-0.45021,-0.51818,-18.779,18.43,-50.737
-0.54657,0.033238,-0.28899,0.38929,-0.56223,0.15126,-0.4547,-0.20326,-0.23079,0.10524,15.276,-57.46,-43.38
0.22596,-0.008305,0.53884,0.012466,0.55338,-0.28375,0.26249,-0.51497,0.53426,-0.49836,1.4063,1.2446,48.298
-0.48993,0.024788,-0.11257,0.011762,-0.45181,-0.25989,-0.48789,-0.48402,-0.16023,-0.49676,-3.0406,-0.31715,-36.714
-0.15077,0.20136,0.28432,0.32032,0.19226,0.13719,0.061185,-0.20887,0.43958,-0.10673,23.058,-26.327,18.374
0.066962,0.055803,0.4626,-0.042484,0.32453,-0.26909,0.0051477,-0.44777,0.34851,-0.53453,-10.533,-7.2015,30.22
-0.34998,-0.11235,0.06851,-0.32617,-0.31303,-0.5355,-0.507,-0.5236,-0.14406,-0.71041,-25.603,30.582,-3.9884
-0.32254,0.37624,0.12498,0.36791,-0.21803,0.33917,-0.41522,0.028766,-0.026902,0.020562,-20.124,-43.418,-26.06
-0.35744,-0.13999,0.051823,0.037077,-0.11497,-0.34092,-0.13323,-0.59684,0.22277,-0.44438,22.28,-1.2237,-18.788
0.0061358,0.38309,0.39588,0.12006,0.16629,0.1757,-0.17437,0.028708,0.16353,-0.20068,-32.205,-39.051,3.6885
-0.053874,-0.19363,0.32775,0.073033,0.34031,-0.32486,0.23681,-0.59099,0.56899,-0.36056,32.024,14.264,9.1429
-0.33511,0.18014,0.077226,0.40588,-0.075297,0.22647,-0.10107,-0.14361,0.25762,0.05149,30.675,-38.749,3.9799
-0.42647,0.23861,-0.14574,-0.026391,-0.57922,-0.072089,-0.69817,-0.18475,-0.45518,-0.41604,-36.046,11.449,-35.6
0.2617,0.12548,0.52726,-0.1049,0.47755,-0.23125,0.12846,-0.33271,0.35867,-0.53403,-19.231,-23.458,46.088
-0.16827,-0.28972,0.26282,-0.10388,0.17334,-0.52457,0.059436,-0.70107,0.43439,-0.54086,24.566,23.032,-4.7382
0.21029,0.43078,0.53355,0.15755,0.54096,0.26381,0.25247,0.12317,0.53327,-0.11495,3.4585,-55.623,49.446
0.14438,-0.1931,0.50372,-0.14374,0.41998,-0.51163,0.097395,-0.66672,0.40928,-0.62519,-8.8818,18.156,42.464
0.039969,0.33911,0.45327,0.19298,0.33968,0.15746,0.052988,-0.073455,0.4119,-0.20151,-2.6753,-37.809,26.983
0.047655,-0.079282,0.45642,-0.010407,0.37947,-0.34805,0.11702,-0.57584,0.47214,-0.51744,4.3229,8.2365,28.772
0.3296,0.23014,0.53527,-0.10821,0.53054,-0.10285,0.18797,-0.13966,0.36615,-0.43449,-24.606,-41.964,45.876
-0.38452,0.28168,0.035029,0.24638,-0.34166,0.13589,-0.50553,-0.15355,-0.14157,-0.18543,-19.512,-25.533,-30.145
-0.30847,-0.01835,0.15384,0.033685,-0.088315,-0.27475,-0.22438,-0.52033,0.17728,-0.47656,5.481,-1.7093,-8.9764
0.16341,0.2512,0.48365,-0.038321,0.35239,-0.059848,-0.0058401,-0.1536,0.27175,-0.40613,-26.875,-32.505,27.814
-0.36155,0.14973,0.086572,0.26435,-0.16622,0.042906,-0.26364,-0.29102,0.12574,-0.19274,8.035,-26.772,-12.519
0.032686,0.48143,0.43255,0.23279,0.24877,0.38147,-0.081148,0.22442,0.26574,0.0078019,-31.288,-56.81,1.1333
0.23068,0.38197,0.51961,0.031678,0.44978,0.152,0.099671,0.091357,0.35018,-0.21362,-30.16,-53.151,25.288
-0.46402,-0.00076642,-0.082394,0.17,-0.33498,-0.14431,-0.32583,-0.45628,0.005928,-0.30928,13.077,-18.9,-29.381
-0.52627,0.16112,-0.28464,0.030741,-0.67621,-0.12996,-0.66951,-0.32623,-0.4601,-0.44081,-18.726,7.6504,-54.914
0.13342,0.36558,0.48949,0.25152,0.51181,0.22843,0.28111,-0.026415,0.5907,-0.12655,17.43,-37.828,49.548
0.1311,-0.25381,0.50189,-0.1212,0.44637,-0.52548,0.15127,-0.69547,0.47329,-0.58157,-1.056,27.29,38.553
-0.18784,-0.25303,0.24702,-0.37963,-0.073919,-0.66381,-0.35328,-0.63623,0.02385,-0.74723,-28.035,33.692,19.71
-0.3391,0.21529,0.10553,0.36913,-0.10915,0.20152,-0.19305,-0.15747,0.19343,-0.024931,16.218,-38.038,-3.8027
-0.21773,-0.0034258,0.16308,-0.2754,-0.21356,-0.41656,-0.49092,-0.41271,-0.16102,-0.65002,-37.911,14.536,6.8654
-0.48771,0.030812,-0.15184,-0.20921,-0.5518,-0.36577,-0.61973,-0.41333,-0.32847,-0.62299,-20.344,26.774,-32.232
-0.14204,-0.17119,0.25212,-0.36595,-0.081722,-0.59589,-0.39003,-0.56209,-0.04848,-0.73229,-36.512,23.109,23.255
-0.50657,0.21365,-0.16259,0.38357,-0.53512,0.21777,-0.57051,-0.14509,-0.27202,0.001438,-13.664,-41.198,-51.354
-0.034237,0.3264,0.39969,0.28429,0.30189,0.21161,0.076552,-0.080453,0.45364,-0.11816,10.86,-36.084,27.37
-0.453,-0.11723,-0.06141,-0.34063,-0.43912,-0.54264,-0.53937,-0.51741,-0.1996,-0.71251,-16.915,38.074,-21.004
0.34575,0.22382,0.55799,-0.043844,0.61121,-0.096284,0.29828,-0.20162,0.48243,-0.43523,-8.9541,-36.297,57.748
0.025334,0.024488,0.40777,0.18878,0.42081,-0.11158,0.25599,-0.42969,0.58871,-0.28831,23.323,-1.5572,27.891
-0.44837,0.20817,-0.045306,0.43316,-0.31421,0.28045,-0.33852,-0.09039,0.011774,0.10413,14.02,-50.195,-18.894
-0.16736,0.17505,0.29429,0.22266,0.12885,0.022535,-0.056942,-0.2873,0.34422,-0.24726,9.1339,-21.852,10.298
-0.55846,0.027991,-0.33586,0.30508,-0.64895,0.022121,-0.54884,-0.33104,-0.35554,-0.091451,-1.1292,-41.578,-62.55
-0.10751,0.40267,0.34751,0.28694,0.13088,0.29902,-0.1382,0.043332,0.25681,-0.058166,-10.613,-45.484,5.771
-0.30191,-0.36784,0.10661,-0.24569,-0.016305,-0.65887,-0.043347,-0.74316,0.31211,-0.63815,30.561,28.533,-28.495
-0.41108,-0.12541,-0.034512,0.077011,-0.21018,-0.29665,-0.18047,-0.5708,0.14716,-0.39629,23.629,-8.3524,-25.195
0.002541,0.47519,0.41094,0.3747,0.37502,0.46735,0.17943,0.21162,0.53454,0.12362,29.626,-54.636,49.583
-0.49768,0.16809,-0.12841,0.38247,-0.44655,0.18846,-0.45702,-0.17897,-0.13627,0.0062005,1.9331,-44.333,-36.964
0.20207,-0.1058,0.50017,-0.20181,0.39632,-0.48645,0.038338,-0.58574,0.29672,-0.67045,-21.553,2.4027,48.424
0.070958,0.34517,0.43603,0.059925,0.24474,0.098964,-0.1065,-0.022478,0.20999,-0.27119,-30.731,-37.731,12.616
-0.54829,-0.10736,-0.39966,0.23811,-0.63378,-0.10351,-0.45042,-0.42495,-0.3211,-0.12587,14.099,-45.752,-61.001
0.11816,-0.11628,0.49442,-0.089737,0.41148,-0.42872,0.10296,-0.6117,0.42963,-0.59005,-5.0693,10.867,37.734
-0.36768,0.39894,0.03503,0.41197,-0.35998,0.40907,-0.54425,0.0924,-0.19508,0.10285,-34.013,-43.149,-46.105
0.22703,0.1956,0.51055,0.21489,0.62382,0.032467,0.42042,-0.2681,0.66714,-0.25265,20.247,-12.841,54.619
-0.055185,-0.29475,0.38998,-0.23215,0.21886,-0.62181,-0.051558,-0.72034,0.33499,-0.66718,-4.066,31.951,21.017
-0.41783,0.36624,-0.14524,0.30913,-0.58002,0.27467,-0.70336,-0.012613,-0.46747,-0.063266,-39.299,-17.908,-58.35
-0.43593,0.30006,-0.017636,0.44668,-0.35817,0.36003,-0.45372,0.00092603,-0.090567,0.12739,-9.1416,-51.811,-34.161
-0.15023,0.31935,0.30897,0.21612,0.059176,0.1511,-0.20416,-0.10475,0.19441,-0.19558,-12.102,-33.18,2.0507
-0.52443,0.048109,-0.19367,0.061885,-0.53768,-0.20608,-0.53181,-0.45632,-0.24462,-0.44577,-3.7127,-5.0656,-45.654
-0.5149,0.11284,-0.21601,-0.04162,-0.60937,-0.21623,-0.63612,-0.37607,-0.37693,-0.51157,-16.818,11.481,-45.378
-0.2324,0.42524,0.2371,0.44528,0.018063,0.4767,-0.16198,0.16334,0.24589,0.18001,7.4244,-58.506,6.2389
0.18327,0.3932,0.51171,0.22524,0.56037,0.24421,0.32265,0.022398,0.60822,-0.12449,17.686,-42.381,56.214
0.021366,0.25671,0.38346,0.35288,0.4294,0.21398,0.30136,-0.13147,0.61655,-0.049055,32.516,-22.71,40.701
-0.53112,-0.0096802,-0.24797,0.27302,-0.50216,-0.032948,-0.40225,-0.37699,-0.15603,-0.13256,15.392,-37.486,-42.353
0.29934,0.35821,0.55439,0.028027,0.58076,0.1108,0.26565,0.031337,0.48701,-0.25628,-10.027,-52.983,49.052
-0.22461,-0.029648,0.22582,0.1077,0.076953,-0.21963,-0.047084,-0.50571,0.34452,-0.38779,16.365,-4.199,0.93617
-0.27652,0.36344,0.187,0.44145,-0.029185,0.40746,-0.17041,0.067845,0.23237,0.13475,13.152,-52.48,5.0416
-0.095764,-0.043998,0.35903,-0.0076184,0.19918,-0.32314,-0.034977,-0.54797,0.36009,-0.5178,2.9172,3.7823,14.442
-0.31821,0.33847,0.12765,0.4814,-0.070584,0.43964,-0.15844,0.086997,0.22916,0.2104,25.555,-55.104,9.9146
-0.17243,0.3321,0.27244,0.40475,0.15461,0.33498,0.016414,-0.0058514,0.40323,0.056281,24.235,-42.197,22.374
-0.093814,-0.080265,0.35628,-0.12827,0.13712,-0.42812,-0.14253,-0.57845,0.24816,-0.62153,-9.5638,9.5641,16.382
0.32083,0.34324,0.55886,0.018241,0.60995,0.085133,0.30421,0.002881,0.51085,-0.28027,-6.3171,-51.394,54.668
0.095601,0.34481,0.48246,0.21107,0.43596,0.17603,0.16882,-0.063983,0.50494,-0.18126,6.2267,-37.973,38.204
-0.44727,-0.070637,-0.063948,-0.3069,-0.45503,-0.49173,-0.5667,-0.48407,-0.23419,-0.69039,-20.641,33.84,-20.187
-0.32494,0.09423,0.11646,-0.033432,-0.23695,-0.22953,-0.43786,-0.40245,-0.054912,-0.5147,-16.785,0.11503,-12.678
0.099469,-0.21505,0.43772,-0.29767,0.2486,-0.60968,-0.11217,-0.65092,0.18095,-0.72389,-28.954,15.141,44.486
-0.31983,-0.054976,0.14297,-0.088136,-0.14769,-0.38538,-0.31269,-0.55933,0.08919,-0.58954,-3.2431,8.7559,-9.8889
-0.034221,0.12015,0.39532,0.17418,0.31401,-0.061977,0.10319,-0.35976,0.47655,-0.3142,12.17,-13.151,23.684
-0.37767,0.26162,0.0028164,0.10936,-0.40652,0.018998,-0.5851,-0.19183,-0.25531,-0.32532,-28.181,-9.7677,-30.134
0.20878,-0.13988,0.48559,0.14314,0.62069,-0.2316,0.45105,-0.5281,0.69208,-0.28344,28.325,23.673,36.626
-0.43893,-0.12133,-0.029228,-0.086367,-0.29641,-0.42962,-0.32938,-0.61541,0.026673,-0.58645,8.9292,8.561,-29.43
-0.070261,0.22827,0.32667,0.35634,0.31465,0.19607,0.19863,-0.15685,0.54404,-0.046729,31.112,-24.883,30.443
-0.023849,-0.33682,0.38239,-0.10322,0.35638,-0.5355,0.18978,-0.70386,0.54312,-0.50205,25.35,33.099,7.2856
-0.044315,-0.006175,0.39704,0.02883,0.26808,-0.27013,0.023415,-0.51089,0.40683,-0.48192,3.8112,0.050378,19.941
0.38141,0.23605,0.52815,-0.15444,0.55645,-0.093116,0.2232,-0.070024,0.35018,-0.40995,-31.548,-50.431,45.622
-0.18585,-0.27152,0.28211,-0.22225,0.081406,-0.6044,-0.1199,-0.70971,0.28662,-0.66816,3.8803,29.411,3.159
-0.18509,-0.00021696,0.2249,0.22276,0.1624,-0.088736,0.090989,-0.42014,0.44776,-0.22771,29.229,-9.9818,7.7288
0.054834,0.43702,0.45673,0.20974,0.31545,0.29655,0.00044781,0.11737,0.34926,-0.080876,-15.76,-51.872,17.75
-0.39589,-0.17427,0.016196,-0.069785,-0.19321,-0.44797,-0.2158,-0.64799,0.14252,-0.55859,17.122,7.5782,-25.635
-0.36816,0.26475,0.078772,0.29233,-0.25088,0.16031,-0.40215,-0.1582,-0.014172,-0.13544,-9.1344,-32.154,-21.922
0.12299,-0.014766,0.42025,0.24138,0.54775,-0.073765,0.43041,-0.41019,0.68939,-0.18889,34.432,8.233,34.09
-0.5051,-0.21298,-0.28751,-0.019486,-0.45281,-0.42314,-0.27767,-0.64902,-0.0881,-0.48223,25.045,-11.843,-53.663
0.19138,-0.031216,0.51669,-0.10904,0.44197,-0.37945,0.10377,-0.5329,0.38599,-0.60189,-12.8,-1.6023,44.747
-0.30544,0.41927,0.13569,0.39784,-0.21682,0.41693,-0.43202,0.11552,-0.049337,0.096051,-27.978,-47.725,-31.942
0.033008,0.13497,0.39445,0.28612,0.4411,0.055418,0.30485,-0.28907,0.61946,-0.15902,29.257,-10.9,34.264
-0.38455,-0.18697,-0.0080688,0.01207,-0.15761,-0.38399,-0.1282,-0.6264,0.19942,-0.45481,26.569,-1.19,-25.304
-0.094939,0.20044,0.35534,0.094291,0.13539,-0.053004,-0.14409,-0.2792,0.24676,-0.37272,-10.074,-19.667,11.237
-0.52975,-0.15474,-0.38,0.20124,-0.56676,-0.15997,-0.36158,-0.46411,-0.23108,-0.15589,24.948,-43.086,-52.617
0.36385,0.074658,0.50546,-0.23006,0.49911,-0.32087,0.15476,-0.32527,0.27713,-0.59098,-30.296,-30.966,54.123
0.011154,0.49137,0.42679,0.35398,0.36567,0.47438,0.14097,0.24257,0.50224,0.12258,22.333,-59.571,45.129
-0.42156,-0.097458,0.0039579,-0.082562,-0.27748,-0.41159,-0.34136,-0.59672,0.028338,-0.58519,5.4202,8.7203,-25.512
-0.36253,-0.34761,0.0088913,-0.23185,-0.11593,-0.64291,-0.082399,-0.73864,0.2409,-0.63922,32.173,21.705,-37.015
0.2715,0.20216,0.53466,0.16486,0.64881,-0.00206,0.41989,-0.27274,0.64881,-0.30646,15.19,-15.881,58.768
0.11752,0.23634,0.45394,0.28648,0.52646,0.13054,0.35491,-0.19362,0.64769,-0.1513,25.994,-18.362,46.467
-0.48626,0.015497,-0.15023,-0.2394,-0.55116,-0.38947,-0.62104,-0.41411,-0.32964,-0.63664,-21.392,30.013,-30.482
-0.5465,-0.026319,-0.26465,-0.037116,-0.57721,-0.33143,-0.51003,-0.5344,-0.26519,-0.5452,1.6715,3.713,-53.304
-0.48649,-0.08935,-0.20786,0.2281,-0.38198,-0.11406,-0.25287,-0.43849,-0.010279,-0.16383,29.599,-32.35,-32.071
